"ds_id","monitoring_network","subregion_id","year","stage2_tier","has_carbon","has_biovolume","has_abundance","has_chlorophyll","has_taxonomy","potential_convertibility_state"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2004,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2005,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2006,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2007,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2008,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2009,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2010,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2011,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2012,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2013,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2014,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2015,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2016,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2017,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2018,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2019,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS12","CPR_SURVEY","southern_and_central_north_sea",2020,"D",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2000,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2001,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2002,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2003,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2004,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2005,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2006,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2007,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2008,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2009,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2010,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2011,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2012,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2013,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2014,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2015,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2016,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2017,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2018,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS16","MSS_STONEHAVEN","southern_and_central_north_sea",2019,"C",FALSE,FALSE,TRUE,FALSE,TRUE,"abundance_taxonomy_present_stage5_conversion_audit_required"
"DS24","ICES_OSPAR_COMP4","outside_or_invalid",2014,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","outside_or_invalid",2015,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","outside_or_invalid",2016,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","outside_or_invalid",2017,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","outside_or_invalid",2018,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","outside_or_invalid",2019,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","outside_or_invalid",2020,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","skagerrak_kattegat",2014,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","skagerrak_kattegat",2015,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","skagerrak_kattegat",2016,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","skagerrak_kattegat",2017,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","skagerrak_kattegat",2018,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","skagerrak_kattegat",2019,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","skagerrak_kattegat",2020,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","southern_and_central_north_sea",2014,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","southern_and_central_north_sea",2015,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","southern_and_central_north_sea",2016,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","southern_and_central_north_sea",2017,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","southern_and_central_north_sea",2018,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","southern_and_central_north_sea",2019,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS24","ICES_OSPAR_COMP4","southern_and_central_north_sea",2020,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS26","SMHI_IFCB","skagerrak_kattegat",2016,"B",TRUE,TRUE,TRUE,FALSE,TRUE,"direct_or_provider_carbon_present"
"DS26","SMHI_IFCB","skagerrak_kattegat",2022,"B",TRUE,TRUE,TRUE,FALSE,TRUE,"direct_or_provider_carbon_present"
"DS26","SMHI_IFCB","skagerrak_kattegat",2023,"B",TRUE,TRUE,TRUE,FALSE,TRUE,"direct_or_provider_carbon_present"
"DS26","SMHI_IFCB","skagerrak_kattegat",2024,"B",TRUE,TRUE,TRUE,FALSE,TRUE,"direct_or_provider_carbon_present"
"DS26","SMHI_IFCB","southern_and_central_north_sea",2022,"B",TRUE,TRUE,TRUE,FALSE,TRUE,"direct_or_provider_carbon_present"
"DS26","SMHI_IFCB","southern_and_central_north_sea",2023,"B",TRUE,TRUE,TRUE,FALSE,TRUE,"direct_or_provider_carbon_present"
"DS26","SMHI_IFCB","southern_and_central_north_sea",2024,"B",TRUE,TRUE,TRUE,FALSE,TRUE,"direct_or_provider_carbon_present"
"DS27","HEREON_FERRYBOX","outside_or_invalid",2003,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS27","HEREON_FERRYBOX","outside_or_invalid",2004,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS27","HEREON_FERRYBOX","outside_or_invalid",2005,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS27","HEREON_FERRYBOX","southern_and_central_north_sea",2002,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS27","HEREON_FERRYBOX","southern_and_central_north_sea",2003,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS27","HEREON_FERRYBOX","southern_and_central_north_sea",2004,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
"DS27","HEREON_FERRYBOX","southern_and_central_north_sea",2005,"E",FALSE,FALSE,FALSE,TRUE,FALSE,"not_convertible_from_current_evidence"
