"ds_id","monitoring_network","subregion_id","method_epoch","year","season","sample_count","unique_sampling_days","sampled_months","target_bloom_season_adequacy"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1947,"spring",125,18,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1947,"summer",234,35,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1947,"winter",154,22,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1948,"autumn",244,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1948,"spring",219,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1948,"summer",226,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1948,"winter",162,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1949,"autumn",202,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1949,"spring",229,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1949,"summer",188,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1949,"winter",176,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1950,"autumn",205,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1950,"spring",211,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1950,"summer",225,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1950,"winter",178,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1951,"autumn",198,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1951,"spring",152,17,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1951,"summer",224,22,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1951,"winter",193,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1952,"autumn",218,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1952,"spring",204,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1952,"summer",247,20,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1952,"winter",160,21,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1953,"autumn",217,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1953,"spring",235,22,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1953,"summer",210,21,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1953,"winter",219,17,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1954,"autumn",265,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1954,"spring",215,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1954,"summer",296,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1954,"winter",144,16,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1955,"autumn",128,18,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1955,"spring",176,19,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1955,"summer",182,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1955,"winter",206,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1956,"autumn",186,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1956,"spring",186,21,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1956,"summer",339,38,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1956,"winter",171,21,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1957,"autumn",214,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1957,"spring",253,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1957,"summer",245,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1957,"winter",226,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1958,"autumn",195,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1958,"spring",206,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1958,"summer",254,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1958,"winter",194,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1959,"autumn",219,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1959,"spring",251,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1959,"summer",265,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1959,"winter",222,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1960,"autumn",259,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1960,"spring",248,22,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1960,"summer",264,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1960,"winter",195,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1961,"autumn",274,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1961,"spring",175,20,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1961,"summer",266,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1961,"winter",225,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1962,"autumn",277,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1962,"spring",218,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1962,"summer",244,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1962,"winter",208,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1963,"autumn",244,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1963,"spring",236,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1963,"summer",299,40,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1963,"winter",249,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1964,"autumn",267,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1964,"spring",240,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1964,"summer",216,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1964,"winter",242,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1965,"autumn",291,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1965,"spring",285,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1965,"summer",303,39,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1965,"winter",263,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1966,"autumn",252,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1966,"spring",292,38,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1966,"summer",274,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1966,"winter",218,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1967,"autumn",236,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1967,"spring",244,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1967,"summer",278,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1967,"winter",257,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1968,"autumn",273,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1968,"spring",332,39,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1968,"summer",272,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1968,"winter",238,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1969,"autumn",257,35,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1969,"spring",323,34,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1969,"summer",308,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1969,"winter",260,34,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1970,"autumn",207,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1970,"spring",288,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1970,"summer",282,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1970,"winter",243,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1971,"autumn",279,40,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1971,"spring",388,43,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1971,"summer",308,34,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1971,"winter",242,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1972,"autumn",244,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1972,"spring",249,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1972,"summer",236,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1972,"winter",311,35,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1973,"autumn",182,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1973,"spring",355,43,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1973,"summer",308,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1973,"winter",217,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1974,"autumn",244,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1974,"spring",325,39,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1974,"summer",242,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1974,"winter",185,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1975,"autumn",251,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1975,"spring",252,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1975,"summer",229,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1975,"winter",191,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1976,"autumn",240,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1976,"spring",216,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1976,"summer",239,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1976,"winter",229,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1977,"autumn",223,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1977,"spring",330,35,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1977,"summer",240,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1977,"winter",171,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1978,"autumn",130,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1978,"spring",212,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1978,"summer",121,22,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1978,"winter",183,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1979,"autumn",166,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1979,"spring",192,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1979,"summer",184,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1979,"winter",120,20,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1980,"autumn",235,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1980,"spring",211,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1980,"summer",168,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1980,"winter",126,19,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1981,"autumn",207,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1981,"spring",327,39,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1981,"summer",213,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1981,"winter",231,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1982,"autumn",207,34,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1982,"spring",170,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1982,"summer",193,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1982,"winter",131,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1983,"autumn",223,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1983,"spring",235,34,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1983,"summer",245,35,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1983,"winter",145,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1984,"autumn",214,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1984,"spring",174,22,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1984,"summer",169,21,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1984,"winter",160,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1985,"autumn",203,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1985,"spring",272,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1985,"summer",306,37,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1985,"winter",244,36,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1986,"autumn",282,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1986,"spring",256,30,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1986,"summer",275,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1986,"winter",172,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1987,"autumn",215,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1987,"spring",232,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1987,"summer",219,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1987,"winter",204,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1988,"autumn",238,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1988,"spring",248,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1988,"summer",314,35,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1988,"winter",196,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1989,"autumn",236,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1989,"spring",154,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1989,"summer",196,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1989,"winter",218,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1990,"autumn",213,18,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1990,"spring",180,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1990,"summer",146,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1990,"winter",221,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1991,"autumn",219,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1991,"spring",230,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1991,"summer",248,22,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1991,"winter",240,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1992,"autumn",283,37,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1992,"spring",223,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1992,"summer",211,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1992,"winter",220,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1993,"autumn",255,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1993,"spring",258,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1993,"summer",277,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1993,"winter",265,37,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1994,"autumn",230,34,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1994,"spring",293,31,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1994,"summer",203,23,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1994,"winter",246,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1995,"autumn",278,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1995,"spring",212,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1995,"summer",237,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1995,"winter",228,29,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1996,"autumn",231,25,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1996,"spring",265,38,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1996,"summer",189,24,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1996,"winter",223,28,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1997,"autumn",259,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1997,"spring",285,33,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1997,"summer",271,32,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1997,"winter",279,22,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1998,"autumn",243,27,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1998,"spring",256,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1998,"summer",219,26,3,"not_assessed_until_stage4_design"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1998,"winter",214,24,3,"not_assessed_until_stage4_design"
