"ds_id","monitoring_network","subregion_id","method_epoch","year","first_date","last_date","sample_count","unique_sampling_days","sampled_months","sampled_seasons","median_gap_days","gap_p90_days","longest_gap_days","supports_daily","supports_3_day","supports_7_day","supports_cadence_matched","adequacy_state"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2016,"2016-01-01","2016-12-30",3713,231,12,4,1,3,13,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2017,"2017-01-01","2017-12-22",2971,230,12,4,1,3,9,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2018,"2018-01-06","2018-12-31",3020,224,12,4,1,3,13,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2019,"2019-01-01","2019-12-25",3047,211,12,4,1,3,19,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","outside_or_invalid","unknown_not_harmonized",2020,"2020-01-09","2020-12-23",1482,121,11,4,1,7,46,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1946,"1946-03-30","1946-09-22",6,4,4,3,41,93,106,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1947,"1947-01-26","1947-12-13",25,10,8,4,34,60.8,76,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1948,"1948-01-18","1948-12-19",49,17,12,4,28,28,41,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1949,"1949-01-03","1949-12-18",32,14,9,4,21,65,77,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1950,"1950-01-08","1950-12-10",29,13,10,4,28,57.5,70,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1951,"1951-01-07","1951-12-15",44,18,11,4,20,44.2,56,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1952,"1952-01-06","1952-12-13",68,22,11,4,14,34,56,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1953,"1953-01-18","1953-12-20",70,20,11,4,14,29.2,36,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1954,"1954-01-17","1954-11-21",37,19,11,4,14,31,42,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1955,"1955-01-09","1955-12-26",32,14,11,4,28,41.8,42,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1956,"1956-01-08","1956-12-22",58,21,11,4,8,42.7,63,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1957,"1957-01-27","1957-12-15",51,20,12,4,14,28,42,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1958,"1958-01-12","1958-12-07",30,15,11,4,28,32.9,63,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1959,"1959-01-18","1959-11-08",27,14,11,4,28,33.6,42,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1960,"1960-01-10","1960-12-25",33,14,12,4,28,34.4,43,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1961,"1961-01-08","1961-12-17",31,13,12,4,28,41.3,48,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1962,"1962-01-20","1962-12-23",30,15,12,4,28,39.6,42,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1963,"1963-01-13","1963-11-16",24,12,11,4,29,42,42,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1964,"1964-01-11","1964-12-13",21,12,11,4,28,42,64,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1965,"1965-01-09","1965-12-11",22,12,10,4,28,41,92,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1966,"1966-01-08","1966-12-10",29,15,11,4,28,35.7,49,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1967,"1967-01-21","1967-12-25",25,13,11,4,28,42.8,56,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1968,"1968-01-14","1968-12-15",24,16,11,4,27,28,70,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1969,"1969-01-26","1969-12-07",28,15,12,4,27,29.7,34,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1970,"1970-01-31","1970-12-14",33,22,12,4,14,28,48,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1971,"1971-01-10","1971-12-19",19,10,9,4,28,75.6,98,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1972,"1972-01-22","1972-12-14",17,11,10,4,31.5,58.8,66,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1973,"1973-01-11","1973-10-14",16,13,10,4,21.5,41.3,44,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1974,"1974-02-21","1974-12-07",12,11,9,4,27.5,46.2,57,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1975,"1975-01-03","1975-11-09",11,10,8,4,28,65.2,74,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1976,"1976-03-14","1976-12-19",17,12,8,4,20,36,91,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1977,"1977-01-18","1977-12-20",22,17,10,4,14.5,46,56,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1978,"1978-02-10","1978-11-11",10,9,8,4,35,56,56,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1979,"1979-02-24","1979-11-17",6,6,6,3,56,81.2,98,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1980,"1980-04-30","1980-11-14",10,9,7,3,30.5,38.2,41,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1981,"1981-02-27","1981-12-31",8,6,6,4,49,97,119,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1982,"1982-04-17","1982-10-30",14,8,7,3,28,39.6,57,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1983,"1983-03-17","1983-10-20",6,5,5,3,54.5,69.7,76,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1984,"1984-03-15","1984-10-15",9,6,5,3,24,85.8,91,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1988,"1988-05-13","1988-11-12",61,10,6,3,21,46,62,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1989,"1989-01-21","1989-11-11",63,13,7,3,7,33.3,167,FALSE,FALSE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1990,"1990-02-16","1990-12-08",34,7,4,3,14.5,132,209,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1991,"1991-01-19","1991-12-08",80,15,10,4,26.5,41.7,78,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1992,"1992-01-17","1992-12-13",36,11,6,3,14,114,132,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1993,"1993-01-23","1993-12-12",57,20,10,4,1,43.8,55,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1994,"1994-02-12","1994-12-18",53,17,10,4,15,39.5,58,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1995,"1995-01-29","1995-12-20",56,16,12,4,23,39.6,46,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1996,"1996-02-21","1996-12-22",41,10,8,4,33,56.6,103,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1997,"1997-01-15","1997-12-09",62,14,12,4,28,32.8,39,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1998,"1998-01-13","1998-10-21",39,8,8,4,31,60.6,69,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",1999,"1999-01-08","1999-12-12",50,10,10,4,35,56.4,58,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2000,"2000-01-16","2000-12-13",48,10,10,4,36,47,63,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2001,"2001-01-12","2001-12-20",49,10,10,4,37,51.6,82,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2002,"2002-01-31","2002-12-21",43,9,9,4,28,79,100,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2003,"2003-01-16","2003-12-19",53,12,11,4,28,44,68,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2004,"2004-01-16","2004-12-11",52,11,11,4,28.5,43.4,56,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2005,"2005-02-12","2005-12-16",40,8,8,4,36,63.8,68,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2006,"2006-01-21","2006-12-16",50,11,9,4,32,64.6,70,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2007,"2007-02-02","2007-11-22",33,9,8,4,36.5,59.2,97,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2008,"2008-01-28","2008-12-12",57,15,11,4,24,32.4,76,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2009,"2009-01-16","2009-11-19",41,13,8,4,22,57.5,92,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2010,"2010-03-12","2010-12-23",32,14,8,4,25,42.8,92,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2011,"2011-03-07","2011-12-16",26,9,6,3,28.5,70.8,145,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2012,"2012-01-11","2012-12-29",48,14,10,4,30,50.4,57,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2013,"2013-01-11","2013-11-13",34,12,8,4,25,38,123,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2014,"2014-01-16","2014-12-18",49,14,11,4,28,42,59,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2015,"2015-01-19","2015-12-14",45,15,9,4,19,60.5,84,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2016,"2016-01-15","2016-12-16",42,20,10,4,9,32.4,95,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2017,"2017-01-27","2017-12-14",40,17,11,4,20.5,35,64,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2018,"2018-01-25","2018-12-15",51,15,9,4,19,51.2,84,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2019,"2019-01-24","2019-11-21",56,12,10,4,21,42,49,FALSE,FALSE,FALSE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","skagerrak_kattegat","unknown_not_harmonized",2020,"2020-01-16","2020-01-16",6,1,1,1,,,,FALSE,FALSE,FALSE,FALSE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1946,"1946-01-07","1946-12-23",412,61,11,4,2,13.6,32,FALSE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1947,"1947-01-02","1947-12-17",750,107,12,4,1,9,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1948,"1948-01-15","1948-12-27",851,115,12,4,1,8,18,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1949,"1949-01-01","1949-12-28",795,104,12,4,1,10,24,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1950,"1950-01-01","1950-12-27",819,111,12,4,1,8.10000000000001,17,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1951,"1951-01-05","1951-12-30",767,90,12,4,1,12.2,26,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1952,"1952-01-05","1952-12-21",829,97,12,4,1,9,17,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1953,"1953-01-10","1953-12-27",881,86,12,4,1,10,20,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1954,"1954-01-16","1954-12-18",920,107,12,4,1,8,29,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1955,"1955-01-04","1955-12-29",692,91,12,4,1,10.1,27,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1956,"1956-01-06","1956-12-23",882,109,12,4,1,8.3,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1957,"1957-01-08","1957-12-29",938,108,12,4,1,8,14,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1958,"1958-01-04","1958-12-31",849,114,12,4,1,9,19,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1959,"1959-01-01","1959-12-29",957,127,12,4,1,6,16,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1960,"1960-01-08","1960-12-25",966,104,12,4,1,7,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1961,"1961-01-07","1961-12-24",940,104,12,4,1,9,18,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1962,"1962-01-06","1962-12-23",947,123,12,4,1,7,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1963,"1963-01-11","1963-12-30",1028,128,12,4,1,6,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1964,"1964-01-09","1964-12-30",965,109,12,4,1,9.3,18,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1965,"1965-01-07","1965-12-30",1142,135,12,4,1,7.7,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1966,"1966-01-06","1966-12-21",1036,129,12,4,1,7,19,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1967,"1967-01-07","1967-12-30",1015,126,12,4,1,8,18,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1968,"1968-01-13","1968-12-19",1115,127,12,4,1,7,17,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1969,"1969-01-12","1969-12-28",1148,139,12,4,1,6,19,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1970,"1970-01-04","1970-12-23",1020,119,12,4,1,8,16,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1971,"1971-01-06","1971-12-30",1217,153,12,4,1,6,16,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1972,"1972-01-04","1972-12-28",1040,124,12,4,1,7.8,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1973,"1973-01-09","1973-12-25",1062,137,12,4,1,6,15,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1974,"1974-01-03","1974-12-21",996,122,12,4,1,8,16,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1975,"1975-01-02","1975-12-31",923,121,12,4,1,9,20,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1976,"1976-01-01","1976-12-19",924,125,12,4,1,7.7,23,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1977,"1977-01-03","1977-12-21",964,115,12,4,1,8,22,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1978,"1978-01-10","1978-12-24",646,103,12,4,1,8.80000000000001,23,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1979,"1979-01-04","1979-12-24",662,101,12,4,1,9,23,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1980,"1980-01-18","1980-12-24",740,102,12,4,1,9,19,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1981,"1981-01-06","1981-12-31",978,116,12,4,1,9,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1982,"1982-01-01","1982-12-31",701,103,12,4,1,10,27,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1983,"1983-01-11","1983-12-19",848,125,12,4,1,7.7,14,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1984,"1984-01-09","1984-12-19",717,96,12,4,1,9.60000000000001,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1985,"1985-01-05","1985-12-20",1025,138,12,4,1,6,16,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1986,"1986-01-04","1986-12-14",985,117,12,4,1,8.5,24,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1987,"1987-01-06","1987-12-28",870,120,12,4,1,6.60000000000001,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1988,"1988-01-12","1988-12-16",996,112,12,4,1,9,24,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1989,"1989-01-11","1989-12-19",804,100,12,4,1,10.2,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1990,"1990-01-09","1990-12-14",760,94,12,4,1,10.4,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1991,"1991-01-12","1991-12-18",937,103,12,4,1,10,20,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1992,"1992-01-02","1992-12-21",937,116,12,4,1,8.60000000000001,20,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
"DS12","CPR_SURVEY","southern_and_central_north_sea","unknown_not_harmonized",1993,"1993-01-06","1993-12-18",1055,128,12,4,1,7,21,TRUE,TRUE,TRUE,TRUE,"not_assessed_until_target_season_is_frozen"
